COMMUNITY,MOVEMENT_GROUP,FAN_ID,PRIMARY_MERCHANT,SECONDARY_MERCHANT,DAY_DATE,WINS,LOSSES,NET,PRIMARY_SPEND,SECONDARY_SPEND
MLB,Video Streaming,b44ebd399ea20fbc91b79a7cb61807d5,netflix,_none_,2024-09-22,0,1,-1,19.982391304,
MLB,Video Streaming,280dc3c45b40de0f7d757c1b5f4f7c7c,_none_,netflix,2024-02-14,1,0,1,,10.805000000
NBA,Video Streaming,165036c022a56e39de8b9f68a9be816e,netflix,_none_,2024-10-02,0,1,-1,16.743636364,
MLB,Video Streaming,1e2f74d32ba8690d99e9e0eed203ffc5,_none_,peacock_tv,2023-12-24,0,1,-1,,7.372500000
NFL,Video Streaming,1d6e9ffefcb07e27e26aff7e2c1835ca,_none_,peacock_tv,2023-11-10,0,1,-1,,7.121739130
NFL,Video Streaming,ebfb15e1fce6d037e7480c39389e1654,_none_,mlb_tv,2024-02-29,0,1,-1,,31.682500000
NHL,Video Streaming,e43eb6a08bcad0661de515f57524ab4d,disney_plus,_none_,2024-06-22,0,1,-1,11.172500000,
NFL,Video Streaming,bde2fbb28aa268dcedbb6f989dac71cd,hbo_max,_none_,2024-06-24,1,0,1,19.115000000,
NFL,Video Streaming,bc34b988b60d8c967d84da48a0152007,_none_,hulu,2024-01-27,1,0,1,,70.679722222
MLB,Video Streaming,63efd579c95a6a0c8f7fa7dae980d43a,peacock_tv,_none_,2024-05-26,0,1,-1,5.546315789,
MLB,Video Streaming,f0cd1b66589a1a8df6c4f291165854ed,_none_,netflix,2024-10-20,1,0,1,,15.946296296
NHL,Video Streaming,3dc4cdb894390c2d77759b44802fc4ef,_none_,youtube_tv,2024-07-14,0,1,-1,,129.940000000
NFL,Video Streaming,68505ddf33133277ab6a3521884261c5,_none_,peacock_tv,2024-06-07,1,0,1,,6.944000000
NHL,Video Streaming,b84993e741b6d68a4d311cf9353a5cb4,_none_,discovery,2024-04-10,1,0,1,,5.311851852
MLB,Video Streaming,8ab7f673070ee3c5ba8ec0e1526115a7,hulu,disney_plus,2024-07-13,0,1,-1,19.940000000,10.810000000
NBA,Video Streaming,8fe7770805e1c57934c6e6198bb7b1dd,hulu,_none_,2024-09-16,0,1,-1,15.041250000,
NFL,Video Streaming,313dda8897e4fb19cf6506854adc3f31,_none_,netflix,2024-02-02,0,1,-1,,8.082500000
NBA,Video Streaming,d64f32e2b474ea103932b0e60ef2a9d2,peacock_tv,_none_,2024-03-15,0,1,-1,6.457142857,
MLB,Video Streaming,852275cbb47d1a5f19d7ef35a2abd122,netflix,_none_,2024-08-21,1,0,1,33.084285714,
MLB,Video Streaming,710c4a71a911f584cc1cb3937c600406,hulu,_none_,2024-10-01,0,1,-1,17.628695652,
NFL,Video Streaming,030c1dcc5fc397cc559d37d0210b6361,_none_,netflix,2023-12-29,1,0,1,,21.857058824
NWSL,Video Streaming,f4225977de842b700d27a71b85e6e5c5,roku,_none_,2023-12-18,1,0,1,7.012380952,
NFL,Video Streaming,84e5a1c21500c5ef3f6f87c1c3a15e20,_none_,roku,2024-07-29,1,0,1,,7.935555556
NFL,Video Streaming,73925a0317d98a270434e0295f3bf993,_none_,youtube_tv,2024-05-04,0,1,-1,,66.647777778
MLB,Video Streaming,9fc5f97b04200354445b5cb5b70211ee,_none_,dazn,2024-03-02,0,1,-1,,19.256666667
MLB,Video Streaming,1b457cc84401584dd6ddce18ebe3b7f1,_none_,peacock_tv,2024-09-26,1,0,1,,5.782380952
NHL,Video Streaming,ff32015d940a103bd8eeed28068a02d4,_none_,hulu,2024-02-12,1,0,1,,82.380769231
MLB,Video Streaming,94ec7e7454b52808a3f82804b58090ba,espn+,_none_,2024-08-17,0,1,-1,9.833000000,
NFL,Video Streaming,6250c053b482ba808ed3b28a32ed0604,dazn,_none_,2024-04-20,1,0,1,38.350000000,
NFL,Video Streaming,83da49a776dd0196ba541a6566ba76dd,_none_,hulu,2023-11-16,1,0,1,,16.342500000
NFL,Video Streaming,4776394f0a48630978143fefde5d3f23,disney_plus,_none_,2023-10-30,1,0,1,8.838181818,
NBA,Video Streaming,71e799168888b9be42fc1e2a7de0277c,_none_,peacock_tv,2024-07-27,0,1,-1,,2.955000000
MLB,Video Streaming,c274aa26c9a7f092cadc4e4899ce550c,_none_,netflix,2023-12-19,1,0,1,,22.311000000
NBA,Video Streaming,4ec9bbcd56f629a4c86f94e3a1863905,roku,_none_,2024-07-29,1,0,1,7.415714286,
MLB,Video Streaming,033b29d75eee04cfae0651e7eca1f5ae,netflix,_none_,2024-09-14,0,1,-1,16.793750000,
NFL,Video Streaming,54dad0f6b6c326393f595ba98ddca595,peacock_tv,_none_,2024-06-12,0,1,-1,5.711428571,
NFL,Video Streaming,2af689342833183f9aa0311167282d79,disney_plus,_none_,2024-03-27,0,1,-1,10.209333333,
NFL,Video Streaming,af10e212fe0f7f6ce938124f9b4f5ee4,paramount+,_none_,2024-04-12,1,0,1,6.267272727,
MLB,Video Streaming,310f376ac751b5d11513fc6b1a67a5c5,_none_,hulu,2023-11-05,1,0,1,,7.863333333
NBA,Video Streaming,14cab3dc4cf54e9e804b9f9f08243855,_none_,hulu,2024-07-16,1,0,1,,8.602857143
MLB,Video Streaming,97911ceb1f4809c64ea948719e646c09,paramount+,_none_,2024-09-14,0,1,-1,5.925000000,
NBA,Video Streaming,34f7aa13e4e142c5a3aeb54e615aceb5,_none_,hulu,2024-02-09,0,1,-1,,18.497500000
NBA,Video Streaming,f65044ae3a4f6a78f324d4eb59ea002a,_none_,youtube_tv,2024-02-22,1,0,1,,64.312972973
MLB,Video Streaming,93a1c2cec51b8fbc34f115b6b4944784,hulu,_none_,2024-02-12,0,1,-1,8.058181818,
NHL,Video Streaming,d704ee665cfb1e3f283fd78eca2c732d,netflix,_none_,2024-03-06,1,0,1,7.360833333,
MLB,Video Streaming,f70bc3a5c4e052b6f24c41fda91d2517,paramount+,_none_,2024-05-03,1,0,1,12.490000000,
NBA,Video Streaming,87f509c8ad0b1b88714be0c5e96432a0,_none_,netflix,2024-08-28,1,0,1,,24.103636364
NHL,Video Streaming,64faf3a1f04c0975ec2da144ccf4418f,netflix,_none_,2024-01-10,1,0,1,16.505000000,
MLB,Video Streaming,c239ec8c0dbd78456eeff9faa0f93579,_none_,hbo_max,2024-01-25,1,0,1,,10.205000000
MLB,Video Streaming,8732fabc2db4146539ec8d48fea4392d,espn+,_none_,2024-06-02,1,0,1,21.518571429,
MLB,Video Streaming,780206c70b577f4f87278978f95e28be,netflix,nfhs_network,2024-02-14,1,0,1,22.627500000,11.794000000
NHL,Video Streaming,e74f2abb7877612acde29e94e9c410d7,netflix,_none_,2023-10-13,0,1,-1,19.951470588,
MLB,Video Streaming,c98d9c696537b6e4c79bf7f0d170f93f,_none_,disney_plus,2024-03-08,1,0,1,,5.794230769
MLB,Video Streaming,9b6d14673bd7d50043dd4dbb519dbafa,dazn,_none_,2024-05-04,1,0,1,58.875000000,
MLB,Video Streaming,b8ac4a699dcb3ec85820a388f3df9466,_none_,peacock_tv,2024-10-28,1,0,1,,5.791666667
NBA,Video Streaming,a4344e60d08a7b2fa326d5f7f1b2b722,hulu,_none_,2023-11-22,1,0,1,8.382727273,
NBA,Video Streaming,753ba616e672062586f9f5c5c93f2dfa,_none_,peacock_tv,2024-02-12,0,1,-1,,6.958461538
MLB,Video Streaming,333eb9fd800571c7e7f379f274149934,_none_,netflix,2023-12-17,0,1,-1,,10.090000000
MLB,Video Streaming,c30fe239b53060496088d71d0aac7038,paramount+,_none_,2023-11-28,0,1,-1,4.770454545,
NFL,Video Streaming,43ff4ea685ab03e1b7963633e84ab91d,roku,_none_,2024-02-07,0,1,-1,4.898461538,
NBA,Video Streaming,8a21557a24bec972198e3ae79d02dd6c,roku,_none_,2023-12-07,1,0,1,14.466666667,
MLB,Video Streaming,c28a896c069a0254b76005f85418335f,_none_,netflix,2023-11-22,1,0,1,,14.261111111
MLB,Video Streaming,1b8e4be578ab2d3bf757c8ba851363cf,_none_,netflix,2023-11-02,0,1,-1,,24.408125000
NFL,Video Streaming,1cb5a3cf41bb95a1aca2ccb03b41f39c,roku,_none_,2023-10-08,0,1,-1,13.002542373,
MLB,Video Streaming,ec5cb995d98c8d3feeff9b33822a6602,disney_plus,_none_,2023-09-30,1,0,1,9.040000000,
MLB,Video Streaming,ec2f53eca0fbcf72273e53c6bf58b831,_none_,hulu,2024-03-28,1,0,1,,8.306000000
NBA,Video Streaming,f29f9cc2370ea80a232d1d326735c3c6,_none_,paramount+,2024-02-05,0,1,-1,,5.850000000
NBA,Video Streaming,bdbc24668d52923903bdd7ccca0b29d0,netflix,_none_,2023-10-28,1,0,1,12.087500000,
NFL,Video Streaming,5b5c51b465ec2d12d96d9f8a734cce7a,_none_,youtube_tv,2024-04-25,0,1,-1,,82.041250000
NHL,Video Streaming,148a659064677bd3575c343f6b0b41fa,netflix,_none_,2024-02-06,1,0,1,15.338000000,
MLB,Video Streaming,990e464a1ddb4cbc704ec5736a980799,peacock_tv,paramount+,2023-10-10,1,0,1,7.378000000,10.236666667
MLB,Video Streaming,e35c97e04c8c81db55ee913a9a481f5f,_none_,netflix,2024-05-06,0,1,-1,,16.480000000
NHL,Video Streaming,b37bc677ffc16fa72a16ec018ee5d0d6,_none_,netflix,2024-04-23,0,1,-1,,23.326363636
MLB,Video Streaming,c40580843fa69d0fb3f26aacfe056cee,hulu,_none_,2024-01-13,0,1,-1,69.211600000,
MLB,Video Streaming,f1179fbe7319e68cf0c750caa834cc2c,paramount+,_none_,2024-01-05,1,0,1,10.432500000,
MLB,Video Streaming,335acbe45fe1191bf502dcbb10df14a5,_none_,disney_plus,2024-09-05,1,0,1,,14.047333333
NFL,Video Streaming,e297129f428374490f674b3d164b70df,netflix,_none_,2024-02-15,0,1,-1,22.065000000,
NBA,Video Streaming,1e6c4203e790685c6d4356c7c8d58f63,netflix,_none_,2023-12-29,0,1,-1,20.189000000,
NFL,Video Streaming,5c27114b8409cbb28c2bb470f5cf936a,netflix,_none_,2023-11-26,1,0,1,15.811875000,
NBA,Video Streaming,dd028b9760fc5e8ff3687c5fa6451094,nfhs_network,fubo_tv,2024-01-14,0,1,-1,12.151428571,107.065384615
NWSL,Video Streaming,12109534e69033db9e65b03177bae645,_none_,hulu,2024-04-26,1,0,1,,4.193333333
NFL,Video Streaming,1547783126f241abf03bad693bb3779e,netflix,_none_,2024-06-09,1,0,1,7.620000000,
NFL,Video Streaming,c13e3f7e287960d9dfe514a540f9fd08,netflix,_none_,2024-03-02,1,0,1,27.665000000,
NBA,Video Streaming,fc3c0d4ca211e7b0918507deecdff0c1,hulu,_none_,2024-08-28,0,1,-1,8.422857143,
MLB,Video Streaming,4f3f8d4d801481d826e99128df6fc800,_none_,netflix,2023-10-03,0,1,-1,,15.470588235
NHL,Video Streaming,c6f988bd0b449201a66b6314b27b6c24,_none_,nba_league_pass,2024-08-26,0,1,-1,,16.195714286
MLB,Video Streaming,2004fbdd3a0b03f9f9f11cc094a4bf8e,espn+,_none_,2024-01-02,0,1,-1,10.772500000,
MLB,Video Streaming,7d9a1849f7b57ae0ec6e99bdde321bc6,_none_,disney_plus,2023-10-17,1,0,1,,15.395625000
NHL,Video Streaming,bf696a6a4db6d119bcf40ec09adacec0,disney_plus,_none_,2023-11-21,0,1,-1,10.062083333,
MLS,Video Streaming,83a8754e41490c9ab8b700de45eac071,peacock_tv,_none_,2024-08-03,1,0,1,8.985000000,
MLB,Video Streaming,4c47d0e922a074ceb9fe180e02591aeb,_none_,vudu,2024-06-26,1,0,1,,16.267142857
NHL,Video Streaming,cddf378315257c9f102747382b942710,_none_,disney_plus,2024-08-08,1,0,1,,6.035555556
MLB,Video Streaming,9ba04c83f5260818a4705c48d5dae4ee,youtube_tv,_none_,2023-10-07,1,0,1,78.531176471,
NBA,Video Streaming,a0d82a81d8c959f5665ccc875d6769cf,_none_,netflix,2024-06-11,0,1,-1,,11.840000000
NFL,Video Streaming,d24779b43c3efb0c706fda1721720fbe,_none_,roku,2023-12-15,1,0,1,,10.998888889
NFL,Video Streaming,3002d4bb8d652ceaf88f0f3e3d7a54b1,roku,_none_,2024-05-09,1,0,1,13.005000000,
MLB,Video Streaming,3666dbb0a0afe540c3e099117bd5edb1,roku,_none_,2024-05-02,1,0,1,17.694000000,
MLB,Video Streaming,409a22261b6c78bc5820e0c71f770102,_none_,netflix,2024-04-01,0,1,-1,,25.130000000
MLB,Video Streaming,6c04e6408fad7fca54abd115b9cf2cdc,_none_,disney_plus,2024-04-17,0,1,-1,,8.771818182
MLB,Video Streaming,4ab1a940a0f4f59fdd8104e87ea83c42,_none_,netflix,2024-02-23,0,1,-1,,7.133750000
NFL,Video Streaming,39d40786f022293185748af0bb4c9d49,_none_,youtube_tv,2024-02-09,1,0,1,,68.310833333
NFL,Video Streaming,d6fbb02974b049adb3ba7e47afde6361,_none_,disney_plus,2024-10-16,1,0,1,,13.790000000
NBA,Video Streaming,643b24ea4ee40fcc94b81cd11af38bb9,netflix,hbo_max,2024-01-12,1,0,1,7.677647059,10.609230769
MLB,Video Streaming,f25355551034ce69e3776cc45e45de6b,hulu,_none_,2024-03-18,0,1,-1,75.410000000,
NFL,Video Streaming,7c6b4ea19e7bb86c3e22b9f73f80c2f1,youtube_tv,_none_,2024-07-27,0,1,-1,84.623333333,
MLS,Video Streaming,038db189305f0757ebc1e3f4a099090d,netflix,_none_,2024-04-06,0,1,-1,20.241379310,
NHL,Video Streaming,8e0db3d724b307ec667a5fd886ea4d18,_none_,netflix,2023-11-24,0,1,-1,,27.567333333
MLB,Video Streaming,8a41d7ae82e7586c760196d3a0ca01cb,_none_,hulu,2024-08-03,0,1,-1,,5.610000000
NHL,Video Streaming,452ca36e3477457efaab0fb195af4477,hulu,_none_,2023-12-08,1,0,1,24.615454545,
NHL,Video Streaming,b404e07fd21eb30d3325169d4e51fea2,paramount+,_none_,2024-01-09,0,1,-1,11.110454545,
MLS,Video Streaming,f98bb04a8cb188fe895a9b6d0d21ca00,netflix,_none_,2023-10-13,0,1,-1,21.414375000,
NFL,Video Streaming,3a676409033f4fa5f385f3649cceda30,peacock_tv,paramount+,2023-12-20,1,0,1,9.032857143,11.250000000
NBA,Video Streaming,957113dd697ec0ee0de351f75c41a175,_none_,peacock_tv,2024-01-14,0,1,-1,,7.800833333
NWSL,Video Streaming,e0529bbb137f74a2e99ad647b8735451,hulu,_none_,2024-09-28,0,1,-1,16.383448276,
NFL,Video Streaming,78a290cf140fc48e638c1fdaa86dec0c,paramount+,_none_,2023-12-24,0,1,-1,7.060666667,
MLB,Video Streaming,62786d2783d96430989c952a3be75731,hulu,netflix,2024-06-04,0,1,-1,79.902631579,7.578333333
NHL,Video Streaming,656f0320e4aea03f2f352be04852e3a5,youtube_tv,netflix,2024-03-22,1,0,1,86.687500000,17.380000000
MLB,Video Streaming,aab8822b21dd88942c6092f9bb238c1a,_none_,peacock_tv,2024-07-24,0,1,-1,,8.860000000
MLS,Video Streaming,f3ac02cedf427e9fcae3b9f475041df4,_none_,disney_plus,2023-10-02,1,0,1,,10.428000000
NHL,Video Streaming,ce17fdf4042c69df4be4b3191cc546b6,_none_,hulu,2024-02-02,1,0,1,,15.316363636
NHL,Video Streaming,44b93741db89df13bf96780bf7f48a82,paramount+,_none_,2024-02-19,1,0,1,7.046666667,
NHL,Video Streaming,a3bb78df42d105b6787e789d84cdd79e,_none_,netflix,2024-02-24,0,1,-1,,8.325000000
MLB,Video Streaming,55cd62736b9f8e2d444c2198b61146dc,_none_,youtube_tv,2024-10-06,1,0,1,,70.667538462
NBA,Video Streaming,5ff7d6504a978c284b650563d46c5fca,hbo_max,_none_,2024-05-02,0,1,-1,11.005000000,
MLB,Video Streaming,d3993621665e7a194e5cb9caeac4e6d3,_none_,hulu,2023-10-25,1,0,1,,13.105000000
NFL,Video Streaming,a7610e578142dcb6eafd97cbdb8caba7,_none_,paramount+,2024-08-02,1,0,1,,6.570000000
NFL,Video Streaming,33e545a5f4095a4318a29b255a66817f,youtube_tv,_none_,2024-10-26,0,1,-1,75.110434783,
MLB,Video Streaming,e67d772f823bf489d9738870b344b1e8,_none_,hulu,2024-03-21,0,1,-1,,8.187500000
NBA,Video Streaming,28f7e80b8f363704dc577851cbcb0ee2,peacock_tv,_none_,2024-01-13,1,0,1,7.560000000,
NFL,Video Streaming,3891e82787219670966d69261a4370d2,_none_,netflix,2024-01-20,1,0,1,,15.454545455
MLB,Video Streaming,472a53db6de745b9ea8c9e85668174a6,hulu,_none_,2024-09-23,0,1,-1,18.999347826,
NWSL,Video Streaming,e813c5868da653e76b2f83ab774bc65d,netflix,_none_,2023-11-16,1,0,1,15.621250000,
MLB,Video Streaming,1cea8e30bfc043009cdb61f472c709a4,nfhs_network,_none_,2023-11-24,1,0,1,12.595000000,
MLS,Video Streaming,c10947035e9be21b4bcd5472ba12152b,disney_plus,_none_,2024-04-28,1,0,1,27.279000000,
NFL,Video Streaming,bdd0ba8ec2815c44a72c0fa96ea5483b,peacock_tv,_none_,2024-07-14,0,1,-1,5.830645161,
NFL,Video Streaming,dd6e831967dd9f2417c73c7dcd55228d,_none_,netflix,2024-09-09,1,0,1,,14.376250000
MLS,Video Streaming,7987dc89a7e51f29ecbe3047c9dc7df2,_none_,youtube_tv,2023-11-02,0,1,-1,,81.510000000
NBA,Video Streaming,111f51897eb354dea2f8c71dd006913e,peacock_tv,_none_,2024-06-22,1,0,1,3.280000000,
NHL,Video Streaming,d4c8f3b1d9b5b79378d3707a59f45eb5,hulu,_none_,2024-04-17,0,1,-1,20.151428571,
NFL,Video Streaming,f7e00604c9c5d8e6250986d4ee681d39,roku,_none_,2024-05-29,0,1,-1,6.830000000,
NBA,Video Streaming,efe507a6806852abfcbeaac336ea76bb,_none_,hulu,2024-10-02,1,0,1,,14.656304348
MLB,Video Streaming,33298eb18516212fc17934fd0af034e5,netflix,_none_,2024-10-26,0,1,-1,16.785000000,
MLB,Video Streaming,e01af4e0720ff56163fe023b93e30f34,_none_,peacock_tv,2024-07-05,1,0,1,,6.524285714
MLB,Video Streaming,5b91cd1e92445a70fd49afded49bc6b7,hulu,_none_,2024-03-21,0,1,-1,18.007500000,
MLB,Video Streaming,11f1112ac443226ce5cf167d213d7ca3,_none_,youtube_tv,2024-06-27,1,0,1,,59.230588235
NBA,Video Streaming,eb98eed84b1097841113194f37b2b661,_none_,netflix,2023-11-22,0,1,-1,,17.053076923
MLB,Video Streaming,77dbec4240a5d1c004681760b4832043,_none_,vudu,2024-08-17,1,0,1,,22.090833333
NHL,Video Streaming,cc23da4136082acc13782c427de97c1f,peacock_tv,_none_,2024-09-13,0,1,-1,5.732222222,
NFL,Video Streaming,be76e60ae988ef23e8de3c46d5eca883,netflix,_none_,2024-05-01,0,1,-1,19.693902439,
NFL,Video Streaming,b347372d2d8e65dc05d13ed96551c748,_none_,hulu,2024-01-13,1,0,1,,17.111818182
MLB,Video Streaming,a9be8334ff1b238fc685a3b26376b3a3,roku,_none_,2024-03-23,0,1,-1,10.698571429,
NHL,Video Streaming,ea776641f9b739b9e32de4f36a0e481e,_none_,peacock_tv,2023-10-31,0,1,-1,,8.483333333
MLS,Video Streaming,185290a8166ee6ff93ac80631756bacb,_none_,peacock_tv,2023-11-25,0,1,-1,,2.516000000
MLS,Video Streaming,7b79079eada03d809430f8329aab0691,_none_,roku,2024-02-17,0,1,-1,,9.455000000
NFL,Video Streaming,4da1adbd7c6a3a371bacfc72bfa54737,peacock_tv,_none_,2024-01-13,0,1,-1,5.422500000,
NWSL,Video Streaming,54aaaa1084df0db0d5c725ffae89c3a3,_none_,showtime,2024-03-26,1,0,1,,12.279200000
NWSL,Video Streaming,16d54ec5ef79b886880db8a6a8a72495,paramount+,_none_,2024-04-19,0,1,-1,6.695000000,
MLS,Video Streaming,d80814a959920a61ff8a29d30d98b2ba,disney_plus,_none_,2024-07-02,1,0,1,21.785000000,
NBA,Video Streaming,82c970c3d12e0b8421f35ad20ef6c7bb,roku,_none_,2024-04-03,0,1,-1,5.613333333,
NBA,Video Streaming,bbf3571a3e1ac968a5d6e19fa6ed4aa1,_none_,hbo_max,2023-11-24,1,0,1,,15.535200000
MLB,Video Streaming,c489c635ca9eac4ad319674148d92a29,_none_,netflix,2024-05-01,1,0,1,,15.593333333
NBA,Video Streaming,6a0268f36664b422ad2c71fab48e9c3a,netflix,_none_,2024-04-22,1,0,1,15.098181818,
NBA,Video Streaming,67c24be33afa8e66ac18f2fa88dbffeb,_none_,peacock_tv,2024-04-07,1,0,1,,5.720909091
MLB,Video Streaming,4bbebc1448b11ff806ad5c7156473663,_none_,hulu,2024-10-09,1,0,1,,70.288695652
MLB,Video Streaming,c50567b5b49f3bf367c941c3313ee9ed,netflix,_none_,2024-06-06,1,0,1,13.485000000,
NFL,Video Streaming,3b38b27928bd66e418259995be145c04,_none_,hbo_max,2024-02-25,0,1,-1,,17.090000000
MLS,Video Streaming,988d75edacbaa1e643d01f6a4dc74267,_none_,sling_tv,2024-05-08,1,0,1,,37.607142857
NBA,Video Streaming,608ff2836cd9f8dbbc276a6ac8bea135,hulu,_none_,2024-09-10,0,1,-1,15.218888889,
NBA,Video Streaming,fdd6dc5d86acddfec297709a561d9a09,hulu,dazn,2024-07-20,0,1,-1,8.184500000,24.946250000
NHL,Video Streaming,8f9cd421de472d4665f3f704ee3c5551,_none_,paramount+,2024-01-22,0,1,-1,,6.292857143
NBA,Video Streaming,efb2f54025d11d254ea5f4b20a60b653,_none_,peacock_tv,2024-02-03,1,0,1,,5.614347826
NBA,Video Streaming,8af06853501a55e57a6b76dbc0db143b,_none_,peacock_tv,2024-05-08,0,1,-1,,5.935454545
NBA,Video Streaming,093c1c24c8ccc3a7d9c3b3cdcabfb6d5,nba_league_pass,_none_,2024-04-13,0,1,-1,25.103333333,
NFL,Video Streaming,834fa87ca7697706b48e53c66ed5e133,_none_,hbo_max,2024-10-13,1,0,1,,20.258750000
MLB,Video Streaming,33e41adbadeb27574157671e53d8d411,_none_,disney_plus,2024-07-04,1,0,1,,11.018536585
NBA,Video Streaming,c0ff5b38e239684c5c67c198ff6e46f8,roku,_none_,2024-01-28,0,1,-1,9.450454545,
NBA,Video Streaming,b18a409c2caac22c369b4d9f6647f928,hulu,_none_,2024-07-19,0,1,-1,19.391818182,
MLB,Video Streaming,08e9a6ff14444db97ad296b9600909ad,_none_,netflix,2024-03-22,0,1,-1,,7.630000000
MLB,Video Streaming,7d1fdfee11aa4c815a7019bdd06e4d4c,_none_,disney_plus,2023-11-21,1,0,1,,10.415294118
NHL,Video Streaming,9a7f347180e07cf365d96ce0642871c5,_none_,paramount+,2024-02-11,0,1,-1,,5.640000000
MLB,Video Streaming,9b35f85e9a5541e642eb1e9fd6852129,netflix,_none_,2024-01-19,1,0,1,16.925000000,
MLB,Video Streaming,d8e661d9a0e22c14f70355a8a11d1f96,netflix,_none_,2024-05-09,1,0,1,25.153333333,
NHL,Video Streaming,77809f3b138fcb28ddb25985d422467d,_none_,fubo_tv,2024-03-27,1,0,1,,78.396857143
NHL,Video Streaming,93d0fddf5b4d4f409c206d0dfb497b44,_none_,netflix,2024-07-05,1,0,1,,20.636071429
NBA,Video Streaming,5de3cf5c448a34f5750e345aae8777d6,disney_plus,_none_,2023-11-15,1,0,1,20.126875000,
NBA,Video Streaming,0b4346ee284f9a1a8bb110b9aa13db37,roku,_none_,2024-03-19,0,1,-1,7.090769231,
NFL,Video Streaming,f33773dc6fadcb5995683940ffd6eeb0,disney_plus,_none_,2024-03-05,1,0,1,14.494285714,
NHL,Video Streaming,fa94aa3ef72c3f47258ec1c68b37f96c,roku,_none_,2024-08-26,0,1,-1,29.160526316,
NFL,Video Streaming,24fc08d9c62592366c960ec0d9356ca4,_none_,disney_plus,2024-02-08,0,1,-1,,9.093684211
MLB,Video Streaming,a6ca7c61fa92ffac4ab8abe8cbe47122,_none_,paramount+,2024-06-27,1,0,1,,5.345000000
NFL,Video Streaming,d6c47781947ad67c24484e6cef06b177,_none_,netflix,2024-07-26,0,1,-1,,24.922500000
NHL,Video Streaming,816522bca42bea8d3281babd6e6b3454,_none_,hbo_max,2024-06-25,0,1,-1,,10.832222222
NFL,Video Streaming,3a46c22b159efdb55c0c4095a3a08695,hulu,_none_,2024-03-10,0,1,-1,9.837142857,
WNBA,Video Streaming,2ba74b9a8a6cdf72514dace458720df4,_none_,espn+,2024-03-29,1,0,1,,11.330000000
NHL,Video Streaming,da74e8402cf2463508cf22e1ca8796bd,netflix,_none_,2024-02-17,1,0,1,10.500000000,
NHL,Video Streaming,c6da2aed759ba8cc5326eb6cb8184530,_none_,netflix,2024-02-13,1,0,1,,15.977500000
MLB,Video Streaming,9c40f394da0ff4c1785f94f08bc08a55,_none_,disney_plus,2023-10-25,1,0,1,,13.031666667
NHL,Video Streaming,9da0015dfa6c5413b251a45c69750b00,_none_,peacock_tv,2024-03-15,0,1,-1,,7.252222222
NFL,Video Streaming,56ab6d39644a7be8ab7f7c6521fbcb3a,_none_,nfl_app,2023-12-03,0,1,-1,,7.201111111
NBA,Video Streaming,6e48f903dd00518573b37acccf48af83,netflix,_none_,2024-04-26,1,0,1,16.942727273,
NFL,Video Streaming,7a4b7097b22c134b153c10cd764ba2c9,_none_,netflix,2024-06-17,0,1,-1,,24.808888889
MLB,Video Streaming,73ab06777c822a246240135510c35faf,_none_,peacock_tv,2024-06-24,0,1,-1,,7.980000000
MLB,Video Streaming,752477bba07006fad577b0e53e4d413b,disney_plus,netflix,2024-05-08,0,1,-1,14.540000000,16.418333333
MLB,Video Streaming,b0a91a0fa8537d3cfe2a8c4198bd18ec,disney_plus,_none_,2024-03-05,1,0,1,14.774000000,
NBA,Video Streaming,b06fa5c5d2c3df39965598e9c79be544,roku,_none_,2024-04-20,0,1,-1,8.030303030,
NFL,Video Streaming,ea8909b08a989c6613867a1fa230e376,disney_plus,_none_,2024-09-04,0,1,-1,26.973750000,
NWSL,Video Streaming,fb994556bfe1d85d4ae3f7b4baa086ac,_none_,disney_plus,2024-04-13,1,0,1,,19.167222222
MLB,Video Streaming,9071c5c8ad411f6600fea4bedbd32769,disney_plus,_none_,2023-12-05,1,0,1,16.635833333,
NFL,Video Streaming,bc8fc1fa922ddcde2c8faf9ed9a37f2d,peacock_tv,_none_,2024-07-21,0,1,-1,5.693333333,
NFL,Video Streaming,33e4eb58a099b106c04eb6e05e15fe94,_none_,roku,2024-07-27,0,1,-1,,25.364444444
NBA,Video Streaming,2040b096bf519c6aa7b2c4e838c67cec,_none_,youtube_tv,2024-07-10,1,0,1,,72.895555556
MLB,Video Streaming,2c354ec144d3b9bcf017e43194256103,_none_,paramount+,2023-12-05,1,0,1,,5.501304348
NHL,Video Streaming,a7e8d7d9396711cb85d7f96752470d05,_none_,youtube_tv,2024-02-24,1,0,1,,54.070000000
MLS,Video Streaming,a526faa7754ff2238c58ed10655cf87d,netflix,_none_,2023-12-04,1,0,1,22.650000000,
WNBA,Video Streaming,39fb40bf4f7c0bf75bc03368991d4dbe,hulu,_none_,2023-11-05,0,1,-1,7.156666667,
MLB,Video Streaming,2fe4a74f47d521addb3f9780b83224d0,peacock_tv,_none_,2024-02-15,1,0,1,6.693333333,
MLB,Video Streaming,a5e721d733cfa0e6c35367216f8a04f2,_none_,hulu,2023-10-09,1,0,1,,55.317692308
NFL,Video Streaming,dd7be26f3a90e7bad75de01663c5413d,_none_,hbo_max,2024-01-04,1,0,1,,15.026818182
MLS,Video Streaming,6bdd98e49a7740daf7c64db94ba2ec94,_none_,vudu,2023-11-11,1,0,1,,28.061428571
NBA,Video Streaming,9d13c0e7ab564cc89679a12b8c3846b0,_none_,hulu,2024-04-23,1,0,1,,1.965000000
